Report ID,Ticket Open Time,Ticket Resp Time,Issue Res Time,Operator,Manager,Channel,State,Service Name,Fault Type,response_seconds,resolution_minutes,resolution_category
AXA-20201228-5652-WiFi6,2020-12-28 15:06:30,2020-12-28 15:16:35,2020-12-28 20:29:53,Jonathan,Kerry,WebForm,KANO,WiFI - 6,Line damage,605.0,313.3,Critical
AXA-20201226-2540-C100,2020-12-26 13:35:55,2020-12-26 13:46:39,2020-12-26 18:59:52,John,Victor,Email,PLATEAU,Cloud100,Line damage,644.0,313.21666666666664,Critical
AXA-20201213-5008-WLESS,2020-12-13 11:21:45,2020-12-13 11:30:28,2020-12-13 16:43:38,Sekina,Victor,WebForm,AKWA IBOM,Wireless,Not Specified,523.0,313.1666666666667,Critical
AXA-20201204-3792-WiFi7,2020-12-04 08:11:35,2020-12-04 08:22:02,2020-12-04 13:35:10,Paul,Seun,WebForm,DELTA,WiFI - 7,Line damage,627.0,313.1333333333333,Critical
AXA-20201209-4991-EVOICE,2020-12-09 14:47:33,2020-12-09 14:58:18,2020-12-09 20:11:22,Habeeb,Victor,WebForm,PLATEAU,EVoice,Not Specified,645.0,313.06666666666666,Critical
AXA-20201204-3198-HSE,2020-12-04 09:51:49,2020-12-04 09:56:59,2020-12-04 15:10:03,Brenda,Kerry,USSD,BENUE,High speed Internet,Customers End,310.0,313.06666666666666,Critical
AXA-20201216-3196-WLESS,2020-12-16 13:26:56,2020-12-16 13:33:02,2020-12-16 18:46:04,Popoola,Seun,WebForm,GOMBE,Wireless,Customers End,366.0,313.03333333333336,Critical
AXA-20201218-2976-WLESS,2020-12-18 10:42:34,2020-12-18 10:50:42,2020-12-18 16:03:44,Tunde,Victor,Chatbot,NIGER,Wireless,Intrusions,488.0,313.03333333333336,Critical
AXA-20201215-5102-WiFi7,2020-12-15 14:28:06,2020-12-15 14:32:28,2020-12-15 19:45:12,Myers,Kerry,USSD,DELTA,WiFI - 7,Routine Service,262.0,312.73333333333335,Critical
AXA-20201218-5414-WiFi9,2020-12-18 13:50:22,2020-12-18 13:58:41,2020-12-18 19:11:21,Bola,Victor,Chatbot,ANAMBRA,WiFI - 9,Line damage,499.0,312.6666666666667,Critical
AXA-20201210-2173-HSE,2020-12-10 08:02:51,2020-12-10 08:12:05,2020-12-10 13:24:43,Amelia,Kerry,Social Media,ANAMBRA,High speed Internet,Line damage,554.0,312.6333333333333,Critical
AXA-20201229-1469-WLESS,,2020-12-29 11:56:14,2020-12-29 17:08:46,Myers,Kerry,Social Media,OYO,Wireless,Customers End,,312.53333333333336,Critical
AXA-20201215-5714-WiFi4,2020-12-15 15:25:21,2020-12-15 15:35:04,2020-12-15 20:47:36,Myers,Kerry,Social Media,KADUNA,WiFI - 4,Routine Service,583.0,312.53333333333336,Critical
AXA-20201204-2370-C95,2020-12-04 15:00:19,2020-12-04 15:06:47,2020-12-04 20:19:19,Bola,Victor,WebForm,YOBE,Cloud95,Customers End,388.0,312.53333333333336,Critical
AXA-20201201-3326-EVOICE,2020-12-01 11:45:08,2020-12-01 11:50:41,2020-12-01 17:03:09,Jennifer,Kerry,Chatbot,ANAMBRA,EVoice,Customers End,333.0,312.46666666666664,Critical
AXA-20201218-3889-C95,2020-12-18 12:49:04,2020-12-18 12:54:51,2020-12-18 18:07:15,Jonathan,Kerry,Email,KADUNA,Cloud95,Customers End,347.0,312.4,Critical
AXA-20201207-3295-WiFi11,2020-12-07 14:43:20,2020-12-07 14:45:07,2020-12-07 19:57:29,Brenda,Kerry,Social Media,DELTA,WiFI - 11,Customers End,107.0,312.3666666666667,Critical
AXA-20201209-4520-ICS,2020-12-09 09:42:27,2020-12-09 09:48:04,2020-12-09 15:00:26,Amelia,Kerry,USSD,ONDO,Interconnection Services,Customers End,337.0,312.3666666666667,Critical
AXA-20201222-5388-WLESS,2020-12-22 12:54:09,2020-12-22 12:55:15,2020-12-22 18:07:35,Habeeb,Victor,Phone Call,KANO,Wireless,Line damage,66.0,312.3333333333333,Critical
AXA-20201208-5742-WLESS,2020-12-08 14:25:44,2020-12-08 14:27:24,2020-12-08 19:39:43,Amelia,Kerry,Social Media,KEBBI,Wireless,Routine Service,100.0,312.31666666666666,Critical
AXA-20201205-5447-WiFi3,2020-12-05 13:24:20,2020-12-05 13:34:33,2020-12-05 18:46:50,Tunde,Victor,WebForm,EKITI,WiFI - 3,Customers End,613.0,312.28333333333336,Critical
AXA-20201213-5577-WiFi11,2020-12-13 10:25:11,2020-12-13 10:27:42,2020-12-13 15:39:58,Sheg,Seun,WebForm,SOKOTO,WiFI - 11,Customers End,151.0,312.26666666666665,Critical
AXA-20201227-3614-WiFi4,2020-12-27 14:00:11,2020-12-27 14:09:35,2020-12-27 19:21:49,Myers,Kerry,Email,RIVERS,WiFI - 4,Routine Service,564.0,312.23333333333335,Critical
AXA-20201231-1117-HSE,,2020-12-31 09:19:20,2020-12-31 14:31:33,Tunde,Victor,Social Media,DELTA,High speed Internet,Routine Service,,312.21666666666664,Critical
AXA-20201229-1477-WLESS,,2020-12-29 19:59:34,2020-12-30 01:11:45,Tunde,Victor,Social Media,EKITI,Wireless,Customers End,,312.18333333333334,Critical
AXA-20201222-2759-WLESS,2020-12-22 14:02:28,2020-12-22 14:09:36,2020-12-22 19:21:47,John,Victor,Social Media,RIVERS,Wireless,Customers End,428.0,312.18333333333334,Critical
AXA-20201231-1998-WLESS,,2020-12-31 04:36:12,2020-12-31 09:48:22,Sekina,Victor,Social Media,KADUNA,Wireless,Routine Service,,312.1666666666667,Critical
AXA-20201217-5824-C95,2020-12-17 08:08:25,2020-12-17 08:16:07,2020-12-17 13:28:16,Sekina,Victor,Social Media,ONDO,Cloud95,Line damage,462.0,312.15,Critical
AXA-20201222-5759-WiFi11,2020-12-22 14:28:06,2020-12-22 14:34:27,2020-12-22 19:46:32,Bola,Victor,Chatbot,BORNO,WiFI - 11,Customers End,381.0,312.0833333333333,Critical
AXA-20201203-2847-C100,2020-12-03 13:38:54,2020-12-03 13:40:00,2020-12-03 18:52:03,John,Victor,Phone Call,OYO,Cloud100,Routine Service,66.0,312.05,Critical
AXA-20201223-5190-C100,2020-12-23 13:10:26,2020-12-23 13:17:09,2020-12-23 18:29:11,John,Victor,USSD,EKITI,Cloud100,Customers End,403.0,312.03333333333336,Critical
AXA-20201211-4398-HSE,2020-12-11 11:43:20,2020-12-11 11:49:46,2020-12-11 17:01:29,Boye,Wale,Chatbot,RIVERS,High speed Internet,Routine Service,386.0,311.71666666666664,Critical
AXA-20201212-4759-VOICE,2020-12-12 14:50:53,2020-12-12 15:01:36,2020-12-12 20:13:18,Sekina,Victor,Chatbot,KANO,Voice,Customers End,643.0,311.7,Critical
AXA-20201202-4148-EVOICE,2020-12-02 11:52:24,2020-12-02 11:57:33,2020-12-02 17:09:12,Kingsley,Kerry,WebForm,PLATEAU,EVoice,Customers End,309.0,311.65,Critical
AXA-20201207-2631-WLESS,2020-12-07 09:55:52,2020-12-07 10:04:30,2020-12-07 15:16:08,Bola,Victor,USSD,KANO,Wireless,Line damage,518.0,311.6333333333333,Critical
AXA-20201227-5542-EVOICE,2020-12-27 10:32:51,2020-12-27 10:35:10,2020-12-27 15:46:47,Sheg,Seun,WebForm,CROSS RIVER,EVoice,Router Failure,139.0,311.6166666666667,Critical
AXA-20201223-5121-WiFi5,2020-12-23 14:46:22,2020-12-23 14:56:45,2020-12-23 20:08:20,Jonathan,Kerry,Chatbot,RIVERS,WiFI - 5,Line damage,623.0,311.5833333333333,Critical
AXA-20201230-1300-WLESS,,2020-12-30 15:35:32,2020-12-30 20:47:07,Jonathan,Kerry,Social Media,IMO,Wireless,Customers End,,311.5833333333333,Critical
AXA-20201230-1216-HSE,,2020-12-30 16:58:57,2020-12-30 22:10:31,Sherifat,Victor,Social Media,GOMBE,High speed Internet,Customers End,,311.56666666666666,Critical
AXA-20201224-4504-WiFi7,2020-12-24 13:34:31,2020-12-24 13:40:16,2020-12-24 18:51:48,Tunde,Victor,USSD,BAUCHI,WiFI - 7,Line damage,345.0,311.53333333333336,Critical
AXA-20201214-3505-WLESS,2020-12-14 10:17:44,2020-12-14 10:23:08,2020-12-14 15:34:34,Habeeb,Victor,Email,DELTA,Wireless,Not Specified,324.0,311.43333333333334,Critical
AXA-20201229-1617-WLESS,,2020-12-29 14:35:20,2020-12-29 19:46:44,Sekina,Victor,Social Media,DELTA,Wireless,Customers End,,311.4,Critical
AXA-20201202-2504-WiFi11,2020-12-02 15:43:04,2020-12-02 15:53:16,2020-12-02 21:04:40,Atiku,Victor,Phone Call,GOMBE,WiFI - 11,Customers End,612.0,311.4,Critical
AXA-20201216-4437-HSE,2020-12-16 11:48:37,2020-12-16 11:49:19,2020-12-16 17:00:42,Fola,Wale,USSD,KEBBI,High speed Internet,Customers End,42.0,311.3833333333333,Critical
AXA-20201205-4461-WLESS,2020-12-05 14:02:56,2020-12-05 14:03:07,2020-12-05 19:14:28,Tunde,Victor,Social Media,KADUNA,Wireless,Not Specified,11.0,311.35,Critical
AXA-20201231-1174-VOICE,,2020-12-31 19:56:13,2021-01-01 01:07:28,Mary,Wale,Social Media,BORNO,Voice,Routine Service,,311.25,Critical
AXA-20201203-4596-ICS,2020-12-03 12:10:51,2020-12-03 12:20:09,2020-12-03 17:31:18,Myers,Kerry,Phone Call,KANO,Interconnection Services,Line damage,558.0,311.15,Critical
AXA-20201223-5185-WiFi5,2020-12-23 08:50:19,2020-12-23 08:58:35,2020-12-23 14:09:42,Jennifer,Kerry,WebForm,OGUN,WiFI - 5,Support network failures,496.0,311.1166666666667,Critical
AXA-20201227-5476-WiFi4,2020-12-27 14:16:25,2020-12-27 14:24:13,2020-12-27 19:35:17,Goodluck,Kerry,USSD,OYO,WiFI - 4,Line damage,468.0,311.06666666666666,Critical
AXA-20201210-4225-HSE,2020-12-10 09:28:29,2020-12-10 09:37:38,2020-12-10 14:48:42,Kingsley,Kerry,Social Media,BAYELSA,High speed Internet,Not Specified,549.0,311.06666666666666,Critical
AXA-20201216-4479-C100,2020-12-16 14:44:51,2020-12-16 14:52:05,2020-12-16 20:03:08,Vitus,Seun,WebForm,ONDO,Cloud100,Customers End,434.0,311.05,Critical
AXA-20201225-4281-CBS,2020-12-25 09:26:27,2020-12-25 09:36:48,2020-12-25 14:47:36,Mary,Wale,Social Media,NASARAWA,Cloud-based services,Not Specified,621.0,310.8,Critical
AXA-20201205-4085-WiFi7,2020-12-05 09:29:53,2020-12-05 09:40:16,2020-12-05 14:50:55,Sherifat,Victor,USSD,RIVERS,WiFI - 7,Customers End,623.0,310.65,Critical
AXA-20201209-5352-VOICE,2020-12-09 13:10:08,2020-12-09 13:17:44,2020-12-09 18:28:21,Sekina,Victor,Email,LAGOS,Voice,Customers End,456.0,310.6166666666667,Critical
AXA-20201210-4400-WiFi6,2020-12-10 13:35:19,2020-12-10 13:42:50,2020-12-10 18:53:27,Jonathan,Kerry,USSD,DELTA,WiFI - 6,Customers End,451.0,310.6166666666667,Critical
AXA-20201204-5150-HSE,2020-12-04 08:03:01,2020-12-04 08:13:21,2020-12-04 13:23:57,Sherifat,Victor,USSD,KANO,High speed Internet,Customers End,620.0,310.6,Critical
AXA-20201220-2838-WiFi8,2020-12-20 10:52:13,2020-12-20 10:57:36,2020-12-20 16:08:12,Jonathan,Kerry,Email,KADUNA,WiFI - 8,Customers End,323.0,310.6,Critical
AXA-20201218-4805-WiFi11,2020-12-18 13:48:27,2020-12-18 13:58:34,2020-12-18 19:09:10,Vitus,Seun,Chatbot,ABIA,WiFI - 11,Line damage,607.0,310.6,Critical
AXA-20201201-3245-WiFi10,2020-12-01 11:56:05,2020-12-01 11:59:47,2020-12-01 17:10:19,Habeeb,Victor,Chatbot,RIVERS,WiFI - 10,Routine Service,222.0,310.53333333333336,Critical
AXA-20201218-6069-WiFi4,2020-12-18 08:51:38,2020-12-18 08:52:46,2020-12-18 14:03:14,Myers,Kerry,USSD,OYO,WiFI - 4,Routine Service,68.0,310.46666666666664,Critical
AXA-20201212-4819-WiFi7,2020-12-12 11:36:17,2020-12-12 11:36:51,2020-12-12 16:47:18,Sheg,Seun,Email,BAUCHI,WiFI - 7,Customers End,34.0,310.45,Critical
AXA-20201224-5594-ICS,2020-12-24 11:19:28,2020-12-24 11:24:34,2020-12-24 16:35:00,Goodluck,Kerry,Email,GOMBE,Interconnection Services,Customers End,306.0,310.43333333333334,Critical
AXA-20201209-2745-MAC,2020-12-09 08:02:19,2020-12-09 08:03:51,2020-12-09 13:14:16,Sherifat,Victor,Social Media,DELTA,Metro Area Connect,Line damage,92.0,310.4166666666667,Critical
AXA-20201222-2230-MAC,2020-12-22 13:03:54,2020-12-22 13:04:22,2020-12-22 18:14:47,Jennifer,Kerry,WebForm,OGUN,Metro Area Connect,hardware failure,28.0,310.4166666666667,Critical
AXA-20201204-5527-WiFi3,2020-12-04 15:31:36,2020-12-04 15:34:57,2020-12-04 20:45:16,Goodluck,Kerry,WebForm,ANAMBRA,WiFI - 3,Line damage,201.0,310.31666666666666,Critical
AXA-20201202-4411-MCON,2020-12-02 08:49:05,2020-12-02 08:57:35,2020-12-02 14:07:51,Bola,Victor,WebForm,ONDO,M Connect,Customers End,510.0,310.26666666666665,Critical
AXA-20201215-4776-WiFi7,2020-12-15 09:20:02,2020-12-15 09:22:41,2020-12-15 14:32:54,Myers,Kerry,Phone Call,PLATEAU,WiFI - 7,Line damage,159.0,310.21666666666664,Critical
AXA-20201230-1920-HSE,,2020-12-30 06:32:11,2020-12-30 11:42:23,Tunde,Victor,Social Media,EKITI,High speed Internet,Line damage,,310.2,Critical
AXA-20201203-3334-MAC,2020-12-03 13:08:09,2020-12-03 13:09:25,2020-12-03 18:19:36,Myers,Kerry,Chatbot,GOMBE,Metro Area Connect,Customers End,76.0,310.18333333333334,Critical
AXA-20201207-2224-MCON,2020-12-07 08:00:08,2020-12-07 08:10:35,2020-12-07 13:20:42,Habeeb,Victor,Social Media,BORNO,M Connect,Customers End,627.0,310.1166666666667,Critical
AXA-20201217-2128-WiFi5,2020-12-17 15:41:22,2020-12-17 15:51:03,2020-12-17 21:01:10,John,Victor,Email,SOKOTO,WiFI - 5,Customers End,581.0,310.1166666666667,Critical
AXA-20201217-3129-WiFi4,2020-12-17 12:03:21,2020-12-17 12:07:42,2020-12-17 17:17:48,Goodluck,Kerry,Phone Call,BAUCHI,WiFI - 4,Not Specified,261.0,310.1,Critical
AXA-20201227-2501-VOICE,2020-12-27 13:09:40,2020-12-27 13:11:09,2020-12-27 18:21:15,Brenda,Kerry,Social Media,IMO,Voice,Routine Service,89.0,310.1,Critical
AXA-20201202-3762-WLESS,2020-12-02 11:49:28,2020-12-02 11:55:52,2020-12-02 17:05:58,John,Victor,WebForm,IMO,Wireless,Customers End,384.0,310.1,Critical
AXA-20201216-2590-WiFi9,2020-12-16 08:27:10,2020-12-16 08:27:42,2020-12-16 13:37:47,Jennifer,Kerry,WebForm,NASARAWA,WiFI - 9,Line damage,32.0,310.0833333333333,Critical
AXA-20201214-4089-WLESS,2020-12-14 11:07:19,2020-12-14 11:10:34,2020-12-14 16:20:22,Popoola,Seun,USSD,CROSS RIVER,Wireless,Support network failures,195.0,309.8,Critical
AXA-20201225-4323-C95,2020-12-25 13:45:04,2020-12-25 13:52:09,2020-12-25 19:01:53,Brenda,Kerry,Email,NASARAWA,Cloud95,Line damage,425.0,309.73333333333335,Critical
AXA-20201224-5245-CBS,2020-12-24 09:52:06,2020-12-24 09:56:43,2020-12-24 15:06:26,Segun,Seun,WebForm,PLATEAU,Cloud-based services,Customers End,277.0,309.71666666666664,Critical
AXA-20201211-3433-WiFi9,2020-12-11 15:56:18,2020-12-11 15:59:29,2020-12-11 21:09:08,Brenda,Kerry,Phone Call,BAUCHI,WiFI - 9,Customers End,191.0,309.65,Critical
AXA-20201204-4008-WiFi10,2020-12-04 14:47:16,2020-12-04 14:53:26,2020-12-04 20:03:05,Bola,Victor,USSD,DELTA,WiFI - 10,Routine Service,370.0,309.65,Critical
AXA-20201204-3145-WiFi11,2020-12-04 14:10:46,2020-12-04 14:17:31,2020-12-04 19:27:08,Habeeb,Victor,Social Media,GOMBE,WiFI - 11,Customers End,405.0,309.6166666666667,Critical
AXA-20201210-2346-WiFi7,2020-12-10 15:46:02,2020-12-10 15:46:33,2020-12-10 20:56:10,Habeeb,Victor,USSD,EKITI,WiFI - 7,Customers End,31.0,309.6166666666667,Critical
AXA-20201230-1486-HSE,,2020-12-30 21:04:10,2020-12-31 02:13:46,Tunde,Victor,Social Media,BORNO,High speed Internet,Routine Service,,309.6,Critical
AXA-20201223-3186-WiFi8,2020-12-23 11:28:52,2020-12-23 11:29:04,2020-12-23 16:38:38,Vitus,Seun,Phone Call,EDO,WiFI - 8,Customers End,12.0,309.56666666666666,Critical
AXA-20201203-2219-C100,2020-12-03 13:06:00,2020-12-03 13:14:17,2020-12-03 18:23:48,Bola,Victor,Email,DELTA,Cloud100,Customers End,497.0,309.51666666666665,Critical
AXA-20201229-1338-WLESS,,2020-12-29 20:26:20,2020-12-30 01:35:46,Kachi,Seun,Social Media,EDO,Wireless,Customers End,,309.43333333333334,Critical
AXA-20201207-5488-WiFi8,2020-12-07 12:09:11,2020-12-07 12:17:55,2020-12-07 17:27:14,Habeeb,Victor,USSD,SOKOTO,WiFI - 8,Router Failure,524.0,309.31666666666666,Critical
AXA-20201230-1584-WLESS,,2020-12-30 16:34:37,2020-12-30 21:43:55,Jennifer,Kerry,Social Media,KATSINA,Wireless,Customers End,,309.3,Critical
AXA-20201204-2936-CBS,2020-12-04 14:15:10,2020-12-04 14:17:16,2020-12-04 19:26:32,Brenda,Kerry,Social Media,ANAMBRA,Cloud-based services,Customers End,126.0,309.26666666666665,Critical
AXA-20201220-4905-WiFi4,2020-12-20 11:59:04,2020-12-20 12:05:31,2020-12-20 17:14:47,Habeeb,Victor,Email,BORNO,WiFI - 4,Not Specified,387.0,309.26666666666665,Critical
AXA-20201229-1909-WLESS,,2020-12-29 13:36:34,2020-12-29 18:45:49,Kachi,Seun,Social Media,BENUE,Wireless,Customers End,,309.25,Critical
AXA-20201227-3468-WiFi6,2020-12-27 10:58:45,2020-12-27 11:00:23,2020-12-27 16:09:38,John,Victor,Social Media,RIVERS,WiFI - 6,Customers End,98.0,309.25,Critical
AXA-20201203-6049-CBS,2020-12-03 15:20:52,2020-12-03 15:26:10,2020-12-03 20:35:22,Sherifat,Victor,Chatbot,KOGI,Cloud-based services,Routine Service,318.0,309.2,Critical
AXA-20201226-4286-CBS,2020-12-26 11:33:17,2020-12-26 11:41:53,2020-12-26 16:51:04,Myers,Kerry,Chatbot,RIVERS,Cloud-based services,Customers End,516.0,309.18333333333334,Critical
AXA-20201207-5752-C95,2020-12-07 14:06:54,2020-12-07 14:17:28,2020-12-07 19:26:36,Sekina,Victor,Chatbot,LAGOS,Cloud95,Customers End,634.0,309.1333333333333,Critical
AXA-20201213-5113-WiFi9,2020-12-13 14:07:53,2020-12-13 14:18:40,2020-12-13 19:27:46,Kingsley,Kerry,USSD,BORNO,WiFI - 9,Customers End,647.0,309.1,Critical
AXA-20201221-3488-WiFi3,2020-12-21 15:14:48,2020-12-21 15:16:12,2020-12-21 20:25:17,John,Victor,Social Media,OGUN,WiFI - 3,Routine Service,84.0,309.0833333333333,Critical
AXA-20201231-1910-CBS,,2020-12-31 04:54:19,2020-12-31 10:03:23,Sekina,Victor,Social Media,RIVERS,Cloud-based services,Customers End,,309.06666666666666,Critical
AXA-20201218-3708-WiFi8,2020-12-18 09:58:25,2020-12-18 09:58:42,2020-12-18 15:07:29,Sekina,Victor,Email,ENUGU,WiFI - 8,Customers End,17.0,308.78333333333336,Critical
AXA-20201231-1953-WLESS,,2020-12-31 04:48:28,2020-12-31 09:57:15,Atiku,Victor,Social Media,OGUN,Wireless,Line damage,,308.78333333333336,Critical
AXA-20201230-1230-HSE,,2020-12-30 17:33:41,2020-12-30 22:42:26,Amelia,Kerry,Social Media,BORNO,High speed Internet,Routine Service,,308.75,Critical
AXA-20201214-3377-MCON,2020-12-14 15:10:00,2020-12-14 15:20:38,2020-12-14 20:29:17,Bola,Victor,Email,ANAMBRA,M Connect,Customers End,638.0,308.65,Critical
AXA-20201227-4993-C100,2020-12-27 12:18:30,2020-12-27 12:24:18,2020-12-27 17:32:56,John,Victor,USSD,BORNO,Cloud100,Support network failures,348.0,308.6333333333333,Critical
AXA-20201221-3346-ICS,2020-12-21 13:38:12,2020-12-21 13:47:50,2020-12-21 18:56:26,Kingsley,Kerry,WebForm,NASARAWA,Interconnection Services,Customers End,578.0,308.6,Critical
AXA-20201226-2720-MCON,2020-12-26 09:19:04,2020-12-26 09:22:11,2020-12-26 14:30:44,Amelia,Kerry,Social Media,NASARAWA,M Connect,Customers End,187.0,308.55,Critical
AXA-20201215-3925-WiFi7,2020-12-15 12:02:15,2020-12-15 12:10:03,2020-12-15 17:18:34,Sekina,Victor,USSD,KEBBI,WiFI - 7,Routine Service,468.0,308.51666666666665,Critical
AXA-20201213-5034-WiFi11,2020-12-13 11:08:10,2020-12-13 11:09:30,2020-12-13 16:18:00,Sekina,Victor,WebForm,AKWA IBOM,WiFI - 11,Customers End,80.0,308.5,Critical
AXA-20201204-5904-ICS,2020-12-04 10:42:09,2020-12-04 10:45:55,2020-12-04 15:54:22,John,Victor,WebForm,DELTA,Interconnection Services,Support network failures,226.0,308.45,Critical
AXA-20201214-5549-WiFi5,2020-12-14 10:19:17,2020-12-14 10:30:04,2020-12-14 15:38:28,Tunde,Victor,WebForm,KEBBI,WiFI - 5,Customers End,647.0,308.4,Critical
AXA-20201218-3224-HSE,2020-12-18 14:20:35,2020-12-18 14:24:42,2020-12-18 19:33:00,Bola,Victor,Chatbot,ANAMBRA,High speed Internet,Customers End,247.0,308.3,Critical
AXA-20201209-5300-MAC,2020-12-09 12:55:04,2020-12-09 12:56:18,2020-12-09 18:04:35,Sola,Wale,Phone Call,KOGI,Metro Area Connect,Line damage,74.0,308.28333333333336,Critical
AXA-20201231-1845-HSE,,2020-12-31 12:52:41,2020-12-31 18:00:57,John,Victor,Social Media,FCT ABUJA,High speed Internet,Customers End,,308.26666666666665,Critical
AXA-20201208-4314-WiFi3,2020-12-08 14:21:30,2020-12-08 14:31:48,2020-12-08 19:40:03,Jennifer,Kerry,Phone Call,SOKOTO,WiFI - 3,Customers End,618.0,308.25,Critical
AXA-20201226-2697-MAC,2020-12-26 15:15:15,2020-12-26 15:20:47,2020-12-26 20:29:01,Tunde,Victor,Chatbot,EKITI,Metro Area Connect,Customers End,332.0,308.23333333333335,Critical
AXA-20201231-1904-WLESS,,2020-12-31 17:11:32,2020-12-31 22:19:43,Amelia,Kerry,Social Media,BAUCHI,Wireless,Line damage,,308.18333333333334,Critical
AXA-20201221-4738-MCON,2020-12-21 09:28:11,2020-12-21 09:38:31,2020-12-21 14:46:37,Segun,Seun,Email,OSUN,M Connect,Not Specified,620.0,308.1,Critical
AXA-20201211-3154-WiFi7,2020-12-11 12:20:53,2020-12-11 12:21:39,2020-12-11 17:29:22,John,Victor,Chatbot,RIVERS,WiFI - 7,Customers End,46.0,307.71666666666664,Critical
AXA-20201225-4318-CBS,2020-12-25 10:28:54,2020-12-25 10:37:59,2020-12-25 15:45:39,Habeeb,Victor,Chatbot,KWARA,Cloud-based services,Customers End,545.0,307.6666666666667,Critical
AXA-20201227-5975-WiFi7,2020-12-27 12:31:11,2020-12-27 12:36:30,2020-12-27 17:44:04,Kola,Wale,Email,EKITI,WiFI - 7,Line damage,319.0,307.56666666666666,Critical
AXA-20201230-1653-MAC,,2020-12-30 18:43:29,2020-12-30 23:51:03,Amelia,Kerry,Social Media,FCT ABUJA,Metro Area Connect,Not Specified,,307.56666666666666,Critical
AXA-20201226-4120-HSE,2020-12-26 11:20:12,2020-12-26 11:25:22,2020-12-26 16:32:52,Vitus,Seun,Email,DELTA,High speed Internet,Line damage,310.0,307.5,Critical
AXA-20201228-3649-WiFi7,2020-12-28 15:34:20,2020-12-28 15:42:07,2020-12-28 20:49:30,Sherifat,Victor,WebForm,KEBBI,WiFI - 7,Not Specified,467.0,307.3833333333333,Critical
AXA-20201213-2849-EVOICE,2020-12-13 11:49:00,2020-12-13 11:50:39,2020-12-13 16:58:01,Vitus,Seun,WebForm,IMO,EVoice,Customers End,99.0,307.3666666666667,Critical
AXA-20201201-4392-HSE,2020-12-01 10:23:52,2020-12-01 10:32:00,2020-12-01 15:39:19,Myers,Kerry,Chatbot,ENUGU,High speed Internet,Router Failure,488.0,307.31666666666666,Critical
AXA-20201212-2442-HSE,2020-12-12 12:11:02,2020-12-12 12:20:47,2020-12-12 17:28:05,Bola,Victor,Phone Call,ANAMBRA,High speed Internet,Customers End,585.0,307.3,Critical
AXA-20201202-2402-WiFi8,2020-12-02 15:35:56,2020-12-02 15:38:35,2020-12-02 20:45:50,Brenda,Kerry,Chatbot,ONDO,WiFI - 8,Customers End,159.0,307.25,Critical
AXA-20201231-1533-WLESS,,2020-12-31 16:47:51,2020-12-31 21:55:01,Fola,Wale,Social Media,FCT ABUJA,Wireless,Customers End,,307.1666666666667,Critical
AXA-20201205-5382-WiFi11,2020-12-05 12:32:12,2020-12-05 12:37:18,2020-12-05 17:44:27,John,Victor,Email,KOGI,WiFI - 11,Line damage,306.0,307.15,Critical
AXA-20201225-3208-WiFi6,2020-12-25 08:15:49,2020-12-25 08:16:57,2020-12-25 13:24:02,Bola,Victor,Chatbot,ADAMAWA,WiFI - 6,Line damage,68.0,307.0833333333333,Critical
AXA-20201218-5981-WLESS,2020-12-18 13:32:49,2020-12-18 13:43:17,2020-12-18 18:50:20,Akin,Wale,Social Media,TARABA,Wireless,Customers End,628.0,307.05,Critical
AXA-20201218-3682-EVOICE,2020-12-18 15:24:25,2020-12-18 15:28:03,2020-12-18 20:35:05,Kingsley,Kerry,Phone Call,ANAMBRA,EVoice,Customers End,218.0,307.03333333333336,Critical
AXA-20201230-1457-HSE,,2020-12-30 21:25:19,2020-12-31 02:32:21,Kingsley,Kerry,Social Media,BORNO,High speed Internet,Line damage,,307.03333333333336,Critical
AXA-20201210-2240-C100,2020-12-10 09:09:06,2020-12-10 09:12:15,2020-12-10 14:19:00,Fola,Wale,Social Media,BORNO,Cloud100,Routine Service,189.0,306.75,Critical
AXA-20201225-3549-ICS,2020-12-25 15:38:49,2020-12-25 15:41:17,2020-12-25 20:48:02,Bukky,Wale,Email,ADAMAWA,Interconnection Services,Not Specified,148.0,306.75,Critical
AXA-20201204-2489-HSE,2020-12-04 11:32:39,2020-12-04 11:35:14,2020-12-04 16:41:58,Jennifer,Kerry,Social Media,RIVERS,High speed Internet,Customers End,155.0,306.73333333333335,Critical
